Date,CustomerId,ProductId,Quantity,Rating
3/16/2021,C791,P98,8,3
3/16/2021,C14,P68,3,5
3/16/2021,C446,P78,9,4
3/16/2021,C1041,P79,2,2
3/16/2021,C128,P12,5,
3/16/2021,C1243,P114,2,5
3/16/2021,C304,P101,8,4
3/16/2021,C695,P90,3,5
3/16/2021,C754,P96,7,
3/16/2021,C205,P32,7,1
3/16/2021,C176,P81,4,5
3/16/2021,C1067,P15,1,2
3/16/2021,C991,P117,5,1
3/16/2021,C52,P51,1,4
3/16/2021,C1258,P44,6,5
3/16/2021,C563,P101,2,4
3/16/2021,C947,P73,2,1
3/16/2021,C926,P34,4,
3/16/2021,C1382,P5,2,
3/16/2021,C45,P8,7,1
3/16/2021,C1157,P63,9,1
3/16/2021,C1368,P97,9,4
3/16/2021,C1390,P66,2,5
3/16/2021,C327,P68,6,4
3/16/2021,C507,P62,6,3
3/16/2021,C1199,P91,6,5
3/16/2021,C1103,P47,4,3
3/16/2021,C846,P12,1,2
3/16/2021,C1216,P38,8,4
3/16/2021,C258,P71,5,3
3/16/2021,C461,P110,2,3
3/16/2021,C176,P64,7,
3/16/2021,C990,P81,8,5
3/16/2021,C631,P105,2,2
3/16/2021,C794,P23,2,3
3/16/2021,C194,P111,5,1
3/16/2021,C367,P11,1,2
3/16/2021,C551,P10,8,4
3/16/2021,C1135,P53,2,3
3/16/2021,C746,P64,5,1
3/16/2021,C972,P84,1,1
3/16/2021,C778,P104,6,1
3/16/2021,C1031,P62,8,
3/16/2021,C773,P92,6,2
3/16/2021,C9,P6,8,4
3/16/2021,C397,P5,3,5
3/16/2021,C497,P3,2,3
3/16/2021,C819,P115,4,5
3/16/2021,C616,P38,6,2
3/16/2021,C932,P106,7,5
3/16/2021,C1270,P23,2,4
3/16/2021,C1283,P90,8,1
3/16/2021,C866,P83,1,
3/16/2021,C1268,P69,4,5
3/16/2021,C1207,P70,2,4
3/16/2021,C777,P67,8,3
3/16/2021,C484,P95,2,1
3/16/2021,C1474,P79,4,2
3/16/2021,C552,P44,1,2
3/16/2021,C380,P78,5,5
3/16/2021,C683,P100,8,2
3/16/2021,C4,P40,1,5
3/16/2021,C668,P60,8,1
3/16/2021,C790,P79,9,5
3/16/2021,C766,P41,7,1
3/16/2021,C1297,P21,5,4
3/16/2021,C262,P29,1,
3/16/2021,C808,P46,1,2
3/16/2021,C1413,P74,6,3
3/16/2021,C1176,P95,4,4
3/16/2021,C779,P7,1,2
3/16/2021,C1094,P74,9,4
3/16/2021,C462,P114,9,
3/16/2021,C1466,P103,6,
3/16/2021,C1152,P104,5,3
3/16/2021,C709,P93,1,1
3/16/2021,C1166,P24,6,5
3/16/2021,C912,P55,4,4
3/16/2021,C675,P101,1,3
3/16/2021,C1050,P67,8,3
3/16/2021,C685,P51,1,3
3/16/2021,C1018,P17,6,4
3/16/2021,C566,P74,4,5
3/16/2021,C261,P111,5,2
3/16/2021,C1184,P105,6,3
3/16/2021,C1168,P57,7,
3/16/2021,C1462,P104,2,3
3/16/2021,C1054,P88,4,5
3/16/2021,C258,P57,3,1
3/17/2021,C256,P6,1,1
3/17/2021,C1045,P71,6,4
3/17/2021,C1422,P91,3,4
3/17/2021,C227,P73,8,5
3/17/2021,C54,P86,6,5
3/17/2021,C161,P29,4,1
3/17/2021,C137,P16,9,5
3/17/2021,C1133,P37,7,2
3/17/2021,C1090,P31,2,1
3/17/2021,C277,P57,4,
3/17/2021,C799,P111,8,
3/17/2021,C25,P16,1,3
3/17/2021,C1262,P108,6,3
3/17/2021,C460,P35,6,5
3/17/2021,C560,P102,9,3
3/17/2021,C431,P53,5,4
3/17/2021,C55,P42,3,4
3/17/2021,C237,P60,6,
3/17/2021,C972,P46,3,3
3/17/2021,C351,P18,6,5
3/17/2021,C85,P101,4,5
3/17/2021,C758,P98,8,1
3/17/2021,C1354,P95,4,5
3/17/2021,C359,P45,5,3
3/17/2021,C923,P89,8,2
3/17/2021,C1324,P12,1,4
3/17/2021,C470,P4,5,4
3/17/2021,C317,P13,4,5
3/17/2021,C980,P56,4,
3/17/2021,C621,P76,5,3
3/17/2021,C162,P7,2,5
3/17/2021,C792,P70,9,1
3/17/2021,C1009,P48,7,4
3/17/2021,C1236,P19,6,1
3/17/2021,C142,P6,7,1
3/17/2021,C960,P25,8,1
3/17/2021,C447,P15,1,2
3/17/2021,C257,P25,3,3
3/17/2021,C41,P54,2,2
3/17/2021,C366,P103,4,2
3/17/2021,C1208,P3,8,2
3/17/2021,C1495,P42,6,2
3/17/2021,C183,P10,4,5
3/17/2021,C1008,P80,3,2
3/17/2021,C7,P110,9,
3/17/2021,C363,P23,1,3
3/17/2021,C1036,P80,6,
3/17/2021,C95,P27,3,1
3/17/2021,C1301,P83,4,
3/17/2021,C444,P77,4,3
3/17/2021,C742,P12,7,2
3/17/2021,C532,P24,5,5
3/17/2021,C57,P74,2,5
3/17/2021,C592,P50,1,4
3/17/2021,C617,P33,9,1
3/17/2021,C650,P3,7,3
3/17/2021,C1395,P111,2,3
3/17/2021,C370,P46,9,5
3/17/2021,C703,P103,4,3
3/17/2021,C1329,P78,5,4
3/17/2021,C39,P112,5,4
3/17/2021,C989,P46,7,3
3/17/2021,C432,P86,6,5
3/17/2021,C266,P46,4,4
3/17/2021,C28,P70,8,2
3/17/2021,C390,P88,2,1
3/17/2021,C675,P10,8,3
3/17/2021,C523,P98,3,4
3/17/2021,C1257,P80,1,5
3/17/2021,C668,P6,4,5
3/17/2021,C338,P9,4,1
3/17/2021,C221,P75,8,2
3/17/2021,C944,P22,9,5
3/17/2021,C337,P35,5,2
3/17/2021,C1217,P90,5,3
3/17/2021,C495,P55,5,5
3/17/2021,C644,P51,8,5
3/17/2021,C271,P57,5,2
3/17/2021,C1447,P72,9,4
3/17/2021,C209,P28,3,3
3/17/2021,C422,P65,1,5
3/17/2021,C14,P45,4,4
3/17/2021,C116,P68,8,2
3/17/2021,C557,P82,6,3
3/17/2021,C1015,P6,3,5
3/17/2021,C605,P16,8,3
3/17/2021,C480,P105,8,
3/17/2021,C642,P24,5,5
3/17/2021,C1442,P53,8,4
3/17/2021,C1287,P86,9,2
3/17/2021,C775,P71,9,4
3/17/2021,C1066,P67,3,1
3/17/2021,C904,P56,9,1
3/17/2021,C1310,P92,9,3
3/17/2021,C899,P30,9,
3/17/2021,C67,P51,1,1
3/17/2021,C1129,P37,9,3
3/17/2021,C958,P115,5,5
3/17/2021,C886,P114,9,
3/17/2021,C1196,P57,1,4
3/17/2021,C414,P18,7,3
3/17/2021,C120,P42,2,5
3/17/2021,C786,P111,7,3
3/17/2021,C1382,P17,7,2
3/17/2021,C1239,P48,6,4
3/17/2021,C1460,P22,4,4
3/17/2021,C211,P46,3,4
3/17/2021,C1270,P21,7,2
3/17/2021,C860,P82,9,2
3/17/2021,C391,P71,6,5
3/17/2021,C66,P115,6,4
3/17/2021,C738,P37,5,4
3/17/2021,C916,P42,2,3
3/17/2021,C154,P8,4,4
3/17/2021,C455,P66,2,2
3/17/2021,C1318,P18,4,1
3/17/2021,C769,P61,9,2
3/17/2021,C594,P76,5,5
3/17/2021,C1064,P69,4,2
3/17/2021,C606,P118,1,1
3/17/2021,C409,P47,2,4
3/17/2021,C789,P108,4,3
3/17/2021,C72,P97,9,
3/17/2021,C1091,P92,3,4
3/17/2021,C1119,P84,9,4
3/17/2021,C1472,P81,1,3
3/17/2021,C251,P102,6,2
3/17/2021,C1291,P100,4,3
3/17/2021,C1234,P5,9,1
3/17/2021,C308,P26,3,2
3/17/2021,C1026,P46,7,5
3/17/2021,C634,P4,7,2
3/17/2021,C209,P83,6,5
3/17/2021,C96,P71,5,
3/17/2021,C96,P57,5,2
3/17/2021,C761,P70,9,2
3/17/2021,C1056,P105,4,4
3/17/2021,C1051,P16,4,4
3/17/2021,C374,P35,2,2
3/17/2021,C1213,P67,8,3
3/17/2021,C194,P90,4,1
3/17/2021,C1492,P9,2,4
3/17/2021,C1135,P61,3,5
3/17/2021,C18,P21,3,5
3/17/2021,C605,P59,1,
3/17/2021,C948,P105,8,
3/17/2021,C336,P25,1,1
3/17/2021,C965,P77,4,2
3/17/2021,C204,P36,1,4
3/17/2021,C522,P82,7,
3/17/2021,C1413,P46,7,
3/17/2021,C1098,P116,9,1
3/17/2021,C972,P42,9,3
3/17/2021,C847,P50,5,5
3/17/2021,C643,P109,5,5
3/17/2021,C1376,P97,8,1
3/17/2021,C828,P102,6,3
3/17/2021,C1101,P97,7,2
3/17/2021,C94,P31,2,
3/17/2021,C572,P93,4,3
3/17/2021,C358,P45,5,5
3/17/2021,C469,P77,2,
3/17/2021,C1083,P106,2,1
3/17/2021,C384,P40,2,3
3/17/2021,C800,P74,5,2
3/17/2021,C1495,P24,3,
3/18/2021,C177,P77,5,5
3/18/2021,C1228,P114,2,2
3/18/2021,C855,P11,8,3
3/18/2021,C646,P93,3,1
3/18/2021,C153,P11,8,2
3/18/2021,C42,P80,1,2
3/18/2021,C506,P90,3,3
3/18/2021,C433,P1,6,
3/18/2021,C796,P92,9,2
3/18/2021,C834,P25,8,4
3/18/2021,C440,P112,9,
3/18/2021,C552,P109,1,4
3/18/2021,C1320,P68,3,1
3/18/2021,C1153,P38,6,4
3/18/2021,C387,P8,6,4
3/18/2021,C833,P65,8,1
3/18/2021,C352,P92,4,2
3/18/2021,C131,P77,4,5
3/18/2021,C625,P13,8,5
3/18/2021,C526,P86,9,2
3/18/2021,C1351,P51,3,4
3/18/2021,C1152,P65,4,4
3/18/2021,C42,P98,7,2
3/18/2021,C1292,P79,3,1
3/18/2021,C310,P63,9,
3/18/2021,C20,P21,7,3
3/18/2021,C556,P59,9,4
3/18/2021,C424,P10,6,
3/18/2021,C979,P93,2,3
3/18/2021,C67,P63,3,1
3/18/2021,C651,P58,5,5
3/18/2021,C1286,P23,6,3
3/18/2021,C1496,P31,5,2
3/18/2021,C1096,P90,2,2
3/18/2021,C661,P44,1,2
3/18/2021,C21,P3,3,1
3/18/2021,C248,P39,7,3
3/18/2021,C983,P103,3,5
3/18/2021,C1351,P45,1,4
3/18/2021,C402,P10,8,1
3/18/2021,C1102,P9,3,2
3/18/2021,C971,P68,4,1
3/18/2021,C520,P94,5,1
3/18/2021,C528,P66,5,3
3/18/2021,C34,P8,5,2
3/18/2021,C891,P70,3,4
3/18/2021,C585,P97,6,4
3/18/2021,C546,P80,1,4
3/18/2021,C375,P65,9,1
3/18/2021,C446,P20,5,4
3/18/2021,C795,P58,8,4
3/18/2021,C1481,P118,3,3
3/18/2021,C1273,P36,1,4
3/18/2021,C1362,P83,6,5
3/18/2021,C1075,P115,9,2
3/18/2021,C1112,P51,8,1
3/18/2021,C660,P26,4,2
3/18/2021,C299,P69,1,1
3/18/2021,C131,P79,4,1
3/18/2021,C42,P73,4,1
3/18/2021,C356,P71,1,5
3/18/2021,C1389,P92,2,4
3/18/2021,C763,P107,9,
3/18/2021,C1105,P98,7,4
3/18/2021,C122,P95,1,
3/18/2021,C38,P15,8,3
3/18/2021,C578,P85,2,2
3/18/2021,C7,P39,4,1
3/18/2021,C1137,P77,2,1
3/18/2021,C920,P86,7,3
3/18/2021,C539,P78,5,5
3/18/2021,C729,P40,6,1
3/18/2021,C379,P9,8,1
3/18/2021,C1163,P118,3,2
3/18/2021,C1479,P23,8,2
3/18/2021,C1464,P33,2,3
3/18/2021,C843,P35,1,5
3/18/2021,C76,P46,3,4
3/18/2021,C1428,P115,8,1
3/18/2021,C1411,P69,8,2
3/18/2021,C423,P117,6,5
3/18/2021,C531,P79,6,1
3/18/2021,C1268,P70,1,2
3/18/2021,C646,P23,3,2
3/18/2021,C1483,P39,9,4
3/18/2021,C732,P59,6,
3/18/2021,C80,P93,3,3
3/18/2021,C1164,P95,1,2
3/18/2021,C186,P76,5,2
3/18/2021,C1372,P6,1,5
3/18/2021,C449,P14,5,5
3/18/2021,C612,P104,2,1
3/18/2021,C278,P98,9,3
3/18/2021,C101,P108,1,1
3/18/2021,C1136,P62,7,5
3/18/2021,C676,P68,9,1
3/18/2021,C738,P71,1,2
3/18/2021,C1200,P91,6,3
3/18/2021,C1451,P35,7,
3/18/2021,C312,P112,7,1
3/18/2021,C640,P97,2,4
3/18/2021,C877,P33,5,5
3/18/2021,C413,P118,6,
3/18/2021,C1265,P44,5,1
3/18/2021,C448,P45,3,1
3/18/2021,C1075,P49,5,5
3/18/2021,C232,P14,9,1
3/18/2021,C878,P25,3,5
3/18/2021,C1114,P71,1,3
3/18/2021,C1209,P58,4,5
3/18/2021,C657,P48,3,5
3/18/2021,C470,P103,2,5
3/18/2021,C581,P94,4,2
3/18/2021,C1141,P58,8,2
3/18/2021,C985,P114,4,1
3/18/2021,C973,P13,9,5
3/18/2021,C1246,P2,5,2
3/18/2021,C709,P71,8,
3/18/2021,C1157,P81,1,3
3/18/2021,C1481,P12,6,2
3/18/2021,C1292,P77,8,
3/18/2021,C1318,P57,7,2
3/18/2021,C103,P35,8,2
3/18/2021,C578,P104,9,2
3/18/2021,C1252,P54,2,4
3/18/2021,C150,P74,9,3
3/18/2021,C1347,P94,3,1
3/18/2021,C898,P10,2,5
3/18/2021,C40,P57,4,3
3/18/2021,C1398,P88,6,2
3/18/2021,C626,P45,9,5
3/18/2021,C627,P35,3,3
3/18/2021,C1114,P33,7,
3/18/2021,C356,P39,9,3
3/18/2021,C1298,P19,5,2
3/18/2021,C118,P5,6,5
3/18/2021,C1050,P57,3,
3/18/2021,C123,P68,3,5
3/18/2021,C316,P45,5,1
3/18/2021,C1147,P52,1,
3/18/2021,C231,P102,5,4
3/18/2021,C473,P62,7,1
3/18/2021,C1060,P68,9,5
3/18/2021,C1309,P6,7,
3/18/2021,C1166,P11,9,3
3/18/2021,C1485,P93,6,5
3/18/2021,C879,P8,6,2
3/18/2021,C4,P16,4,2
3/18/2021,C952,P86,6,2
3/18/2021,C627,P70,9,4
3/18/2021,C1421,P45,6,
3/18/2021,C556,P88,1,5
3/18/2021,C951,P11,3,3
3/18/2021,C1010,P97,3,3
3/18/2021,C596,P83,5,2
3/18/2021,C1112,P101,5,5
3/18/2021,C185,P15,9,1
3/18/2021,C889,P74,7,4
3/18/2021,C1042,P38,8,2
3/18/2021,C141,P30,6,5
3/18/2021,C1006,P115,2,4
3/18/2021,C437,P99,3,1
3/18/2021,C493,P98,8,1
3/18/2021,C1278,P34,8,
3/18/2021,C1063,P25,6,5
3/18/2021,C1152,P71,2,1
3/18/2021,C749,P57,1,1
3/18/2021,C1471,P114,1,1
3/18/2021,C1298,P10,1,3
3/18/2021,C1248,P34,9,1
3/18/2021,C1346,P42,1,3
3/18/2021,C1422,P92,5,4
3/18/2021,C1449,P4,8,3
3/18/2021,C457,P9,2,3
3/18/2021,C455,P48,4,2
3/18/2021,C502,P94,2,4
3/18/2021,C420,P75,8,3
3/18/2021,C396,P112,1,5
3/18/2021,C542,P74,6,4
3/18/2021,C827,P65,5,3
3/18/2021,C509,P67,6,1
3/18/2021,C1192,P106,8,4
3/18/2021,C837,P30,2,
3/18/2021,C118,P105,5,1
3/18/2021,C590,P92,9,1
3/18/2021,C434,P17,3,4
3/18/2021,C1328,P99,9,2
3/18/2021,C446,P76,2,1
3/18/2021,C45,P117,7,4
3/18/2021,C126,P2,5,4
3/18/2021,C270,P28,8,5
3/18/2021,C818,P54,4,1
3/18/2021,C571,P40,1,2
3/18/2021,C431,P35,2,3
3/18/2021,C1295,P86,8,5
3/18/2021,C1101,P53,8,4
3/18/2021,C155,P42,2,2
3/18/2021,C1473,P97,1,5
3/18/2021,C685,P21,9,
3/18/2021,C1227,P38,9,4
3/18/2021,C1025,P89,1,2
3/18/2021,C310,P68,8,
3/18/2021,C622,P28,7,5
3/19/2021,C1112,P64,3,5
3/19/2021,C525,P32,1,
3/19/2021,C911,P29,7,1
3/19/2021,C1348,P58,5,3
3/19/2021,C988,P64,1,1
3/19/2021,C634,P115,1,3
3/19/2021,C62,P88,3,3
3/19/2021,C1197,P90,1,4
3/19/2021,C510,P25,2,2
3/19/2021,C1182,P74,7,2
3/19/2021,C806,P21,7,2
3/19/2021,C255,P57,6,4
3/19/2021,C106,P45,8,4
3/19/2021,C495,P85,1,5
3/19/2021,C557,P75,3,5
3/19/2021,C51,P13,2,3
3/19/2021,C1373,P93,7,2
3/19/2021,C715,P10,7,1
3/19/2021,C945,P14,6,5
3/19/2021,C119,P67,9,2
3/19/2021,C859,P21,5,3
3/19/2021,C445,P109,2,2
3/19/2021,C680,P79,2,4
3/19/2021,C1119,P63,1,4
3/19/2021,C1333,P118,9,2
3/19/2021,C429,P72,5,4
3/19/2021,C672,P3,6,4
3/19/2021,C674,P86,4,5
3/19/2021,C400,P103,7,1
3/19/2021,C1199,P86,8,4
3/19/2021,C1309,P69,6,1
3/19/2021,C725,P62,2,2
3/19/2021,C1396,P81,3,5
3/19/2021,C523,P10,5,1
3/19/2021,C523,P89,4,5
3/19/2021,C35,P102,2,3
3/19/2021,C260,P109,7,4
3/19/2021,C607,P14,9,5
3/19/2021,C841,P96,5,3
3/19/2021,C828,P94,8,2
3/19/2021,C400,P19,5,2
3/19/2021,C1190,P116,6,
3/19/2021,C639,P117,9,1
3/19/2021,C671,P12,8,4
3/19/2021,C1029,P74,5,3
3/19/2021,C376,P38,9,4
3/19/2021,C615,P8,4,4
3/19/2021,C893,P74,2,5
3/19/2021,C260,P27,4,1
3/19/2021,C1122,P110,4,5
3/19/2021,C779,P111,7,3
3/19/2021,C736,P35,5,5
3/19/2021,C893,P118,7,
3/19/2021,C370,P93,4,1
3/19/2021,C239,P51,6,5
3/19/2021,C1127,P87,9,
3/19/2021,C1449,P48,1,5
3/19/2021,C348,P27,9,4
3/19/2021,C547,P52,7,3
3/19/2021,C1411,P23,8,
3/19/2021,C467,P4,2,
3/19/2021,C1253,P111,9,3
3/19/2021,C1425,P24,5,1
3/19/2021,C1011,P11,6,5
3/19/2021,C1413,P69,3,4
3/19/2021,C21,P107,6,1
3/19/2021,C926,P57,8,2
3/19/2021,C799,P84,6,1
3/19/2021,C200,P85,7,3
3/19/2021,C776,P44,8,5
3/19/2021,C432,P67,5,2
3/19/2021,C970,P56,4,3
3/19/2021,C182,P9,7,3
3/19/2021,C1387,P25,2,5
3/19/2021,C1321,P72,4,3
3/19/2021,C1239,P81,9,1
3/19/2021,C1011,P51,5,5
3/19/2021,C1052,P66,2,4
3/19/2021,C827,P56,9,2
3/19/2021,C205,P75,2,4
3/19/2021,C935,P51,7,
3/19/2021,C1387,P75,8,4
3/19/2021,C787,P88,1,4
3/19/2021,C1291,P93,8,2
3/19/2021,C764,P27,1,4
3/19/2021,C782,P1,8,3
3/19/2021,C1053,P68,4,1
3/19/2021,C269,P97,1,3
3/19/2021,C479,P46,2,2
3/19/2021,C26,P117,6,2
3/19/2021,C810,P15,7,5
3/19/2021,C38,P37,4,2
3/19/2021,C70,P6,6,5
3/19/2021,C292,P89,8,1
3/19/2021,C459,P39,4,4
3/19/2021,C837,P15,5,1
3/19/2021,C875,P45,9,4
3/19/2021,C783,P48,9,5
3/19/2021,C1247,P41,7,1
3/19/2021,C1244,P8,3,4
3/19/2021,C899,P51,7,2
3/19/2021,C145,P73,5,1
3/19/2021,C221,P33,1,4
3/19/2021,C239,P10,9,5
3/19/2021,C1088,P3,8,1
3/19/2021,C272,P44,2,5
3/19/2021,C1468,P94,5,4
3/19/2021,C633,P118,4,1
3/19/2021,C178,P5,6,5
3/19/2021,C1466,P9,8,1
3/19/2021,C629,P60,1,2
3/19/2021,C508,P90,9,4
3/19/2021,C218,P8,6,2
3/19/2021,C76,P1,5,4
3/19/2021,C353,P57,7,3
3/19/2021,C279,P19,2,
3/19/2021,C785,P12,1,3
3/19/2021,C615,P26,1,5
3/19/2021,C386,P45,3,4
3/19/2021,C366,P8,9,5
3/19/2021,C943,P103,3,3
3/19/2021,C24,P20,4,4
3/19/2021,C1189,P82,2,1
3/19/2021,C436,P98,4,1
3/19/2021,C517,P10,8,1
3/19/2021,C1211,P111,9,5
3/19/2021,C1157,P93,9,3
3/19/2021,C1172,P112,2,2
3/19/2021,C637,P25,1,4
3/19/2021,C1215,P35,9,4
3/19/2021,C349,P6,5,3
3/19/2021,C1063,P9,9,1
3/19/2021,C538,P42,7,
3/19/2021,C1298,P50,3,1
3/19/2021,C253,P16,6,5
3/19/2021,C501,P53,5,
3/19/2021,C802,P26,6,4
3/19/2021,C357,P70,9,5
3/19/2021,C849,P58,7,3
3/19/2021,C100,P45,4,2
3/19/2021,C214,P73,4,5
3/19/2021,C668,P76,6,4
3/19/2021,C1373,P112,5,5
3/19/2021,C639,P81,3,3
3/19/2021,C711,P107,7,4
3/19/2021,C960,P66,8,1
3/19/2021,C954,P31,4,2
3/19/2021,C1188,P92,8,2
3/19/2021,C481,P29,1,1
3/19/2021,C554,P45,2,2
3/19/2021,C33,P32,3,
3/19/2021,C714,P2,3,2
3/19/2021,C1483,P90,8,4
3/19/2021,C147,P17,2,2
3/19/2021,C561,P6,9,5
3/19/2021,C94,P44,4,4
3/19/2021,C560,P38,6,3
3/19/2021,C573,P69,1,2
3/19/2021,C1236,P36,2,1
3/19/2021,C907,P53,4,2
3/19/2021,C1120,P75,3,2
3/19/2021,C1403,P102,9,
3/19/2021,C1366,P106,3,2
3/19/2021,C284,P32,4,1
3/19/2021,C334,P70,7,3
3/19/2021,C992,P100,3,
3/19/2021,C539,P7,6,1
3/19/2021,C503,P24,3,4
3/19/2021,C1280,P33,7,5
3/19/2021,C516,P43,4,2
3/19/2021,C95,P9,6,1
3/19/2021,C1280,P29,2,
3/19/2021,C1321,P108,9,3
3/19/2021,C1087,P7,9,5
3/19/2021,C136,P85,9,5
3/19/2021,C203,P20,7,
3/19/2021,C216,P45,3,4
3/19/2021,C1253,P56,8,
3/19/2021,C237,P22,2,5
3/20/2021,C1235,P63,8,5
3/20/2021,C1346,P115,8,3
3/20/2021,C444,P102,5,
3/20/2021,C1481,P44,2,
3/20/2021,C839,P93,5,1
3/20/2021,C403,P46,9,4
3/20/2021,C1175,P30,6,3
3/20/2021,C1070,P35,9,4
3/20/2021,C19,P90,5,3
3/20/2021,C1125,P107,4,2
3/20/2021,C1451,P93,5,2
3/20/2021,C1139,P73,4,3
3/20/2021,C482,P98,7,5
3/20/2021,C1091,P28,3,3
3/20/2021,C511,P63,6,2
3/20/2021,C1058,P104,5,5
3/20/2021,C1040,P109,9,3
3/20/2021,C425,P25,7,1
3/20/2021,C770,P29,3,3
3/20/2021,C953,P22,3,4
3/20/2021,C53,P49,5,3
3/20/2021,C162,P40,5,3
3/20/2021,C575,P89,4,3
3/20/2021,C1114,P116,2,
3/20/2021,C844,P101,8,1
3/20/2021,C264,P26,6,5
3/20/2021,C752,P11,4,3
3/20/2021,C818,P107,1,2
3/20/2021,C686,P70,4,5
3/20/2021,C1350,P73,6,1
3/20/2021,C379,P8,5,4
3/20/2021,C872,P116,2,4
3/20/2021,C1291,P5,9,3
3/20/2021,C478,P35,6,3
3/20/2021,C1427,P1,7,2
3/20/2021,C1294,P106,9,
3/20/2021,C512,P27,2,2
3/20/2021,C245,P38,9,1
3/20/2021,C305,P59,2,3
3/20/2021,C1126,P75,9,1
3/20/2021,C743,P32,7,3
3/20/2021,C471,P30,4,3
3/20/2021,C1284,P10,8,5
3/20/2021,C631,P105,8,1
3/20/2021,C1132,P7,2,1
3/20/2021,C1366,P33,7,5
3/20/2021,C811,P113,5,5
3/20/2021,C857,P68,8,
3/20/2021,C570,P8,9,3
3/20/2021,C747,P8,1,1
3/20/2021,C1070,P88,6,5
3/20/2021,C891,P53,2,3
3/20/2021,C851,P25,1,5
3/20/2021,C1164,P50,4,2
3/20/2021,C317,P43,8,2
3/20/2021,C560,P13,7,
3/20/2021,C40,P22,6,3
3/20/2021,C352,P58,2,2
3/20/2021,C52,P108,7,
3/20/2021,C105,P82,8,2
3/20/2021,C586,P73,4,4
3/20/2021,C558,P59,7,4
3/20/2021,C1197,P27,8,5
3/20/2021,C1079,P96,6,4
3/20/2021,C807,P28,7,2
3/20/2021,C1107,P65,1,2
3/20/2021,C531,P103,8,4
3/20/2021,C1090,P63,6,3
3/20/2021,C1062,P44,7,3
3/20/2021,C373,P1,7,5
3/20/2021,C523,P102,1,3
3/20/2021,C214,P49,2,2
3/20/2021,C1037,P92,5,4
3/20/2021,C535,P85,9,2
3/20/2021,C1027,P99,4,1
3/20/2021,C1202,P69,7,4
3/20/2021,C94,P80,8,1
3/20/2021,C897,P41,7,
3/20/2021,C1425,P72,3,4
3/20/2021,C875,P108,8,1
3/20/2021,C691,P88,3,3
3/20/2021,C939,P2,8,2
3/20/2021,C1368,P70,4,5
3/20/2021,C617,P26,4,4
3/20/2021,C858,P11,9,2
3/20/2021,C161,P89,4,3
3/20/2021,C989,P14,6,4
3/20/2021,C1382,P27,1,5
3/20/2021,C1007,P92,3,3
3/20/2021,C242,P70,1,5
3/20/2021,C1065,P64,3,1
3/20/2021,C601,P101,6,3
3/20/2021,C1390,P118,5,5
3/20/2021,C599,P76,8,5
3/20/2021,C712,P79,8,4
3/20/2021,C864,P102,9,2
3/20/2021,C104,P113,2,3
3/20/2021,C1339,P46,9,3
3/20/2021,C405,P54,3,
3/20/2021,C1177,P14,7,1
3/20/2021,C67,P8,8,1
3/20/2021,C1047,P102,2,3
3/20/2021,C189,P8,3,4
3/20/2021,C1349,P30,2,5
3/20/2021,C1228,P49,7,5
3/20/2021,C1175,P107,6,
3/20/2021,C1255,P118,5,3
3/20/2021,C413,P51,6,2
3/20/2021,C1066,P76,6,3
3/20/2021,C508,P80,4,
3/20/2021,C164,P68,2,5
3/20/2021,C445,P38,8,1
3/20/2021,C740,P36,3,3
3/20/2021,C1242,P29,5,5
3/20/2021,C820,P26,9,4
3/20/2021,C1445,P106,4,
3/20/2021,C1186,P36,9,5
3/20/2021,C897,P62,2,2
3/20/2021,C761,P94,4,5
3/20/2021,C874,P50,9,3
3/20/2021,C851,P113,7,5
3/20/2021,C421,P11,4,1
3/20/2021,C1454,P57,9,1
3/20/2021,C1255,P38,3,4
3/20/2021,C398,P61,4,4
3/20/2021,C423,P87,8,3
3/20/2021,C1423,P105,8,2
3/20/2021,C968,P86,1,5
3/20/2021,C381,P83,7,2
3/20/2021,C33,P20,3,1
3/20/2021,C583,P86,1,1
3/20/2021,C892,P98,3,5
3/20/2021,C1280,P114,3,2
3/20/2021,C51,P7,7,5
3/20/2021,C500,P116,7,4
3/20/2021,C510,P1,3,3
3/20/2021,C333,P1,6,2
3/20/2021,C1356,P76,3,2
3/20/2021,C972,P96,3,5
3/20/2021,C449,P68,7,3
3/20/2021,C1220,P92,9,2
3/20/2021,C283,P11,9,3
3/20/2021,C677,P2,2,1
3/20/2021,C43,P98,7,
3/20/2021,C1060,P43,9,2
3/20/2021,C103,P91,3,3
3/20/2021,C28,P61,7,2
3/20/2021,C1446,P95,4,3
3/20/2021,C222,P27,6,5
3/20/2021,C642,P76,2,5
3/20/2021,C1000,P40,5,4
3/20/2021,C623,P74,3,3
3/20/2021,C168,P1,1,4
3/20/2021,C532,P101,8,
3/20/2021,C810,P13,1,2
3/20/2021,C516,P31,6,5
3/20/2021,C1076,P100,2,3
3/20/2021,C910,P9,9,2
3/20/2021,C1474,P10,4,1
3/20/2021,C1339,P113,5,1
3/20/2021,C876,P46,7,
3/20/2021,C336,P23,2,4
3/20/2021,C1022,P99,9,1
3/20/2021,C532,P53,4,
3/20/2021,C328,P115,4,5
3/20/2021,C976,P114,7,
3/20/2021,C254,P16,8,5
3/20/2021,C169,P100,7,5
3/20/2021,C1116,P25,6,4
3/20/2021,C61,P73,8,1
3/20/2021,C502,P87,5,4
3/20/2021,C1140,P98,9,2
3/20/2021,C1484,P30,3,2
3/20/2021,C948,P81,3,3
